llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
DeepSeek_R1_14B,syntax_grounded_repair,case_34_green_rides,final_results/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair__syntax_grounded_no_rules/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""AccidentReport"",""DrivingMode"",""Feedback"",""Hungry"",""Initial"",""JourneyDetails"",""LoggedIn"",""Logout"",""Notifications"",""Ordering"",""RestaurantSelection""]","[{""ground_truth_state"":""accident"",""candidate_state"":""AccidentReport"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident report"",""similarity"":0.787505,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""drive mode"",""candidate_state"":""DrivingMode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""notify"",""candidate_state"":""Notifications"",""ground_truth_normalized"":""notify"",""candidate_normalized"":""notifications"",""similarity"":0.755901,""match_type"":""relaxed""},{""ground_truth_state"":""order"",""candidate_state"":""Ordering"",""ground_truth_normalized"":""order"",""candidate_normalized"":""ordering"",""similarity"":0.893557,""match_type"":""strict""}]","[""details"",""from and to"",""menu""]","[""Hungry"",""Initial"",""JourneyDetails"",""LoggedIn"",""Logout"",""RestaurantSelection""]",8,11,5,3,6,0.454545,0.625,0.526316
Llama_3.1_8B,baseline_repair,case_34_green_rides,final_results/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""Accident"",""DrivingMode"",""EatPlace"",""Feedback"",""JourneyDetails"",""Login"",""OtherOptions""]","[{""ground_truth_state"":""accident"",""candidate_state"":""Accident"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""drive mode"",""candidate_state"":""DrivingMode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""details"",""from and to"",""menu"",""notify"",""order""]","[""EatPlace"",""JourneyDetails"",""Login"",""OtherOptions""]",8,7,3,5,4,0.428571,0.375,0.4
Llama_3.1_8B,few_shot,case_34_green_rides,final_results/runs/open_source__llama31_8b_instruct__few_shot/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""Accident"",""DrivingMode"",""EatPlace"",""Feedback"",""JourneyDetails"",""Login"",""OtherOptions""]","[{""ground_truth_state"":""accident"",""candidate_state"":""Accident"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""drive mode"",""candidate_state"":""DrivingMode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""details"",""from and to"",""menu"",""notify"",""order""]","[""EatPlace"",""JourneyDetails"",""Login"",""OtherOptions""]",8,7,3,5,4,0.428571,0.375,0.4
Llama_3.1_8B,syntax_grounded_repair,case_34_green_rides,final_results/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair__syntax_grounded/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""Accident"",""DrivingMode"",""EatPlace"",""Feedback"",""JourneyDetails"",""Login"",""OtherOptions""]","[{""ground_truth_state"":""accident"",""candidate_state"":""Accident"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""drive mode"",""candidate_state"":""DrivingMode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""details"",""from and to"",""menu"",""notify"",""order""]","[""EatPlace"",""JourneyDetails"",""Login"",""OtherOptions""]",8,7,3,5,4,0.428571,0.375,0.4
Mistral,baseline_repair,case_34_green_rides,final_results/runs/open_source__mistral__rag_validation_generator_critic_repair/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""ExpiryNotification"",""Logout"",""ServiceCenterHome""]",[],"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""ExpiryNotification"",""Logout"",""ServiceCenterHome""]",8,3,0,8,3,0.0,0.0,0.0
Mistral,rag,case_34_green_rides,final_results/runs/open_source__mistral__rag/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""ExpiryNotification"",""Logout"",""ServiceCenterHome""]",[],"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""ExpiryNotification"",""Logout"",""ServiceCenterHome""]",8,3,0,8,3,0.0,0.0,0.0
Mistral,syntax_grounded_repair,case_34_green_rides,final_results/runs/open_source__mistral__rag_validation_generator_critic_repair__syntax_grounded/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""AccidentReporting"",""EatSelection"",""ExpiryNotification"",""Feedback"",""InitialState"",""JourneyDetails"",""Logout"",""ServiceCenterHome""]","[{""ground_truth_state"":""accident"",""candidate_state"":""AccidentReporting"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident reporting"",""similarity"":0.729557,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""feedback"",""candidate_state"":""Feedback"",""ground_truth_normalized"":""feedback"",""candidate_normalized"":""feedback"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""details"",""drive mode"",""from and to"",""menu"",""notify"",""order""]","[""EatSelection"",""ExpiryNotification"",""InitialState"",""JourneyDetails"",""Logout"",""ServiceCenterHome""]",8,8,2,6,6,0.25,0.25,0.25
Qwen_2.5_7B,baseline_repair,case_34_green_rides,final_results/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""Accident Notification"",""Driving Mode"",""Driving Notifications"",""Journey Details"",""Order Confirmation"",""Place to Eat""]","[{""ground_truth_state"":""accident"",""candidate_state"":""Accident Notification"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident notification"",""similarity"":0.611665,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""drive mode"",""candidate_state"":""Driving Mode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""order"",""candidate_state"":""Order Confirmation"",""ground_truth_normalized"":""order"",""candidate_normalized"":""order confirmation"",""similarity"":0.621038,""match_type"":""relaxed_lexical""}]","[""details"",""feedback"",""from and to"",""menu"",""notify""]","[""Driving Notifications"",""Journey Details"",""Place to Eat""]",8,6,3,5,3,0.5,0.375,0.428571
Qwen_2.5_7B,rag,case_34_green_rides,final_results/runs/open_source__qwen25_7b_instruct__rag/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""Accident Notification"",""Driving Mode"",""Driving Notifications"",""Journey Details"",""Order Confirmation"",""Place to Eat""]","[{""ground_truth_state"":""accident"",""candidate_state"":""Accident Notification"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident notification"",""similarity"":0.611665,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""drive mode"",""candidate_state"":""Driving Mode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""order"",""candidate_state"":""Order Confirmation"",""ground_truth_normalized"":""order"",""candidate_normalized"":""order confirmation"",""similarity"":0.621038,""match_type"":""relaxed_lexical""}]","[""details"",""feedback"",""from and to"",""menu"",""notify""]","[""Driving Notifications"",""Journey Details"",""Place to Eat""]",8,6,3,5,3,0.5,0.375,0.428571
Qwen_2.5_7B,syntax_grounded_repair,case_34_green_rides,final_results/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair__syntax_grounded_no_rules_original_rag/case_34_green_rides/run_01.puml,dataset/case_34_green_rides/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""accident"",""details"",""drive mode"",""feedback"",""from and to"",""menu"",""notify"",""order""]","[""Accident Notification"",""Driving Mode"",""Driving Notifications"",""Journey Details"",""Order Confirmation"",""Place to Eat""]","[{""ground_truth_state"":""accident"",""candidate_state"":""Accident Notification"",""ground_truth_normalized"":""accident"",""candidate_normalized"":""accident notification"",""similarity"":0.611665,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""drive mode"",""candidate_state"":""Driving Mode"",""ground_truth_normalized"":""drive mode"",""candidate_normalized"":""driving mode"",""similarity"":0.845288,""match_type"":""strict""},{""ground_truth_state"":""order"",""candidate_state"":""Order Confirmation"",""ground_truth_normalized"":""order"",""candidate_normalized"":""order confirmation"",""similarity"":0.621038,""match_type"":""relaxed_lexical""}]","[""details"",""feedback"",""from and to"",""menu"",""notify""]","[""Driving Notifications"",""Journey Details"",""Place to Eat""]",8,6,3,5,3,0.5,0.375,0.428571
DeepSeek_R1_14B,baseline_repair,case_37_online_quiz_system,final_results/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnsweringQuiz"",""CreatingQuiz"",""EditingQuiz"",""LoggedIn"",""SelectingQuiz"",""Start"",""StudentMenu"",""SubmittingQuiz"",""TeacherMenu"",""ViewingQuizResults"",""ViewingResult""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnsweringQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answering quiz"",""similarity"":0.89004,""match_type"":""strict""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditingQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""editing quiz"",""similarity"":0.902877,""match_type"":""strict""},{""ground_truth_state"":""post quiz"",""candidate_state"":""SubmittingQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""submit quiz"",""similarity"":0.805518,""match_type"":""strict""},{""ground_truth_state"":""quiz answer and result"",""candidate_state"":""ViewingQuizResults"",""ground_truth_normalized"":""quiz answer and result"",""candidate_normalized"":""view quiz results"",""similarity"":0.661906,""match_type"":""relaxed""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""LoggedIn"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""login"",""similarity"":0.710429,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Create quiz/edit quiz by teacher"",""candidate_state"":""CreatingQuiz"",""ground_truth_normalized"":""registration quiz/edit quiz by teacher"",""candidate_normalized"":""creating quiz"",""similarity"":0.776643,""match_type"":""relaxed""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectingQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""student profile"",""candidate_state"":""StudentMenu"",""ground_truth_normalized"":""student profile"",""candidate_normalized"":""student menu"",""similarity"":0.63368,""match_type"":""relaxed""},{""ground_truth_state"":""Teacher profile"",""candidate_state"":""TeacherMenu"",""ground_truth_normalized"":""teacher profile"",""candidate_normalized"":""teacher menu"",""similarity"":0.587733,""match_type"":""relaxed""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewingResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""answer quiz by student"",""feedback"",""new quiz"",""s2"",""s3"",""save draft"",""submit""]","[""Start""]",17,11,10,7,1,0.909091,0.588235,0.714286
DeepSeek_R1_14B,few_shot,case_37_online_quiz_system,final_results/runs/open_source__deepseek_r1_14b__few_shot/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnsweringQuiz"",""CreatingQuiz"",""EditingQuiz"",""LoggedIn"",""SelectingQuiz"",""Start"",""StudentMenu"",""SubmittingQuiz"",""TeacherMenu"",""ViewingQuizResults"",""ViewingResult""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnsweringQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answering quiz"",""similarity"":0.89004,""match_type"":""strict""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditingQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""editing quiz"",""similarity"":0.902877,""match_type"":""strict""},{""ground_truth_state"":""post quiz"",""candidate_state"":""SubmittingQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""submit quiz"",""similarity"":0.805518,""match_type"":""strict""},{""ground_truth_state"":""quiz answer and result"",""candidate_state"":""ViewingQuizResults"",""ground_truth_normalized"":""quiz answer and result"",""candidate_normalized"":""view quiz results"",""similarity"":0.661906,""match_type"":""relaxed""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""LoggedIn"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""login"",""similarity"":0.710429,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Create quiz/edit quiz by teacher"",""candidate_state"":""CreatingQuiz"",""ground_truth_normalized"":""registration quiz/edit quiz by teacher"",""candidate_normalized"":""creating quiz"",""similarity"":0.776643,""match_type"":""relaxed""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectingQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""student profile"",""candidate_state"":""StudentMenu"",""ground_truth_normalized"":""student profile"",""candidate_normalized"":""student menu"",""similarity"":0.63368,""match_type"":""relaxed""},{""ground_truth_state"":""Teacher profile"",""candidate_state"":""TeacherMenu"",""ground_truth_normalized"":""teacher profile"",""candidate_normalized"":""teacher menu"",""similarity"":0.587733,""match_type"":""relaxed""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewingResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""answer quiz by student"",""feedback"",""new quiz"",""s2"",""s3"",""save draft"",""submit""]","[""Start""]",17,11,10,7,1,0.909091,0.588235,0.714286
DeepSeek_R1_14B,syntax_grounded_repair,case_37_online_quiz_system,final_results/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair__syntax_grounded_no_rules/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnsweringQuiz"",""CreatingQuiz"",""EditingQuiz"",""LoggedIn"",""SelectingQuiz"",""Start"",""StudentMenu"",""SubmittingQuiz"",""TeacherMenu"",""ViewingQuizResults"",""ViewingResult""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnsweringQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answering quiz"",""similarity"":0.89004,""match_type"":""strict""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditingQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""editing quiz"",""similarity"":0.902877,""match_type"":""strict""},{""ground_truth_state"":""post quiz"",""candidate_state"":""SubmittingQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""submit quiz"",""similarity"":0.805518,""match_type"":""strict""},{""ground_truth_state"":""quiz answer and result"",""candidate_state"":""ViewingQuizResults"",""ground_truth_normalized"":""quiz answer and result"",""candidate_normalized"":""view quiz results"",""similarity"":0.661906,""match_type"":""relaxed""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""LoggedIn"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""login"",""similarity"":0.710429,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Create quiz/edit quiz by teacher"",""candidate_state"":""CreatingQuiz"",""ground_truth_normalized"":""registration quiz/edit quiz by teacher"",""candidate_normalized"":""creating quiz"",""similarity"":0.776643,""match_type"":""relaxed""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectingQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""student profile"",""candidate_state"":""StudentMenu"",""ground_truth_normalized"":""student profile"",""candidate_normalized"":""student menu"",""similarity"":0.63368,""match_type"":""relaxed""},{""ground_truth_state"":""Teacher profile"",""candidate_state"":""TeacherMenu"",""ground_truth_normalized"":""teacher profile"",""candidate_normalized"":""teacher menu"",""similarity"":0.587733,""match_type"":""relaxed""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewingResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""answer quiz by student"",""feedback"",""new quiz"",""s2"",""s3"",""save draft"",""submit""]","[""Start""]",17,11,10,7,1,0.909091,0.588235,0.714286
Llama_3.1_8B,baseline_repair,case_37_online_quiz_system,final_results/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnswerQuiz"",""EditQuiz"",""GettingDetails"",""Login"",""Logout"",""PostQuiz"",""Profile"",""Registration"",""CreateQuiz"",""SaveDraft"",""SelectQuiz"",""Student Profile"",""SubmitQuiz"",""Teacher Profile"",""Update Database"",""ViewResult""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnswerQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answer quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""answer quiz by student"",""candidate_state"":""SubmitQuiz"",""ground_truth_normalized"":""answer quiz by student"",""candidate_normalized"":""submit quiz"",""similarity"":0.688172,""match_type"":""relaxed""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""edit quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""post quiz"",""candidate_state"":""PostQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""post quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""Registration"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""registration"",""similarity"":0.801797,""match_type"":""strict""},{""ground_truth_state"":""Create quiz/edit quiz by teacher"",""candidate_state"":""CreateQuiz"",""ground_truth_normalized"":""registration quiz/edit quiz by teacher"",""candidate_normalized"":""registration quiz"",""similarity"":0.714502,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""save draft"",""candidate_state"":""SaveDraft"",""ground_truth_normalized"":""save draft"",""candidate_normalized"":""save draft"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""student profile"",""candidate_state"":""Student Profile"",""ground_truth_normalized"":""student profile"",""candidate_normalized"":""student profile"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Teacher profile"",""candidate_state"":""Teacher Profile"",""ground_truth_normalized"":""teacher profile"",""candidate_normalized"":""teacher profile"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""feedback"",""new quiz"",""quiz answer and result"",""s2"",""s3"",""submit""]","[""GettingDetails"",""Login"",""Logout"",""Profile"",""Update Database""]",17,16,11,6,5,0.6875,0.647059,0.666667
Llama_3.1_8B,few_shot,case_37_online_quiz_system,final_results/runs/open_source__llama31_8b_instruct__few_shot/case_37_online_quiz_system/run_01.puml,dataset/case_37_online_quiz_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnswerQuiz"",""EditQuiz"",""GettingDetails"",""Login"",""Logout"",""PostQuiz"",""Profile"",""Registration"",""CreateQuiz"",""SaveDraft"",""SelectQuiz"",""Student Profile"",""SubmitQuiz"",""Teacher Profile"",""Update Database"",""ViewResult""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnswerQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answer quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""answer quiz by student"",""candidate_state"":""SubmitQuiz"",""ground_truth_normalized"":""answer quiz by student"",""candidate_normalized"":""submit quiz"",""similarity"":0.688172,""match_type"":""relaxed""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""edit quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""post quiz"",""candidate_state"":""PostQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""post quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""Registration"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""registration"",""similarity"":0.801797,""match_type"":""strict""},{""ground_truth_state"":""Create quiz/edit quiz by teacher"",""candidate_state"":""CreateQuiz"",""ground_truth_normalized"":""registration quiz/edit quiz by teacher"",""candidate_normalized"":""registration quiz"",""similarity"":0.714502,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""save draft"",""candidate_state"":""SaveDraft"",""ground_truth_normalized"":""save draft"",""candidate_normalized"":""save draft"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""student profile"",""candidate_state"":""Student Profile"",""ground_truth_normalized"":""student profile"",""candidate_normalized"":""student profile"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Teacher profile"",""candidate_state"":""Teacher Profile"",""ground_truth_normalized"":""teacher profile"",""candidate_normalized"":""teacher profile"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""feedback"",""new quiz"",""quiz answer and result"",""s2"",""s3"",""submit""]","[""GettingDetails"",""Login"",""Logout"",""Profile"",""Update Database""]",17,16,11,6,5,0.6875,0.647059,0.666667
