llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Qwen_2.5_7B,syntax_grounded_repair,case_41_video_suggestion_system,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair__syntax_grounded_original_rag\case_41_video_suggestion_system\run_01.puml,dataset\case_41_video_suggestion_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""UserDelivery"",""UserRequest"",""VideoCollection"",""VideoDetails""]","[{""ground_truth_state"":""Request Suggestion"",""candidate_state"":""UserRequest"",""ground_truth_normalized"":""request suggestion"",""candidate_normalized"":""user request"",""similarity"":0.687282,""match_type"":""relaxed""}]","[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""UserDelivery"",""VideoCollection"",""VideoDetails""]",9,4,1,8,3,0.25,0.111111,0.153846
DeepSeek_R1_14B,baseline_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Alarm Set"",""Off"",""Ringing""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Alarm Set"",""Off""]",3,3,1,2,2,0.333333,0.333333,0.333333
DeepSeek_R1_14B,few_shot,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Alarm Set"",""Off"",""Ringing""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Alarm Set"",""Off""]",3,3,1,2,2,0.333333,0.333333,0.333333
DeepSeek_R1_14B,syntax_grounded_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair__syntax_grounded\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Alarm Set"",""Off"",""Ringing""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Alarm Set"",""Off""]",3,3,1,2,2,0.333333,0.333333,0.333333
Llama_3.1_8B,baseline_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Stopped""]",[],"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Stopped""]",3,3,0,3,3,0.0,0.0,0.0
Llama_3.1_8B,few_shot,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Stopped""]",[],"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Stopped""]",3,3,0,3,3,0.0,0.0,0.0
Llama_3.1_8B,syntax_grounded_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair__syntax_grounded\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Stopped""]",[],"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Stopped""]",3,3,0,3,3,0.0,0.0,0.0
Mistral,baseline_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag_validation_generator_critic_repair\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""ActiveAlarm"",""NextScheduledAlarm"",""Off"",""Ringing"",""SetAlarmTime"",""StartRinging"",""Stopped"",""StoppedByUser""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""ActiveAlarm"",""NextScheduledAlarm"",""Off"",""SetAlarmTime"",""StartRinging"",""Stopped"",""StoppedByUser""]",3,8,1,2,7,0.125,0.333333,0.181818
Mistral,rag,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""ActiveAlarm"",""NextScheduledAlarm"",""Off"",""Ringing"",""SetAlarmTime"",""StartRinging"",""Stopped"",""StoppedByUser""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""ActiveAlarm"",""NextScheduledAlarm"",""Off"",""SetAlarmTime"",""StartRinging"",""Stopped"",""StoppedByUser""]",3,8,1,2,7,0.125,0.333333,0.181818
Mistral,syntax_grounded_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag_validation_generator_critic_repair__syntax_grounded\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""ActiveAlarm"",""NextScheduledAlarm"",""Off"",""Ringing"",""SetAlarmTime"",""StartRinging"",""Stopped"",""StoppedByUser""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""ActiveAlarm"",""NextScheduledAlarm"",""Off"",""SetAlarmTime"",""StartRinging"",""Stopped"",""StoppedByUser""]",3,8,1,2,7,0.125,0.333333,0.181818
Qwen_2.5_7B,baseline_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""AlarmSet"",""Idle"",""Off"",""Ringing"",""SetAlarm"",""Stopped""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""AlarmSet"",""Idle"",""Off"",""SetAlarm"",""Stopped""]",3,6,1,2,5,0.166667,0.333333,0.222222
Qwen_2.5_7B,rag,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""AlarmSet"",""Idle"",""Off"",""Ringing"",""SetAlarm"",""Stopped""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""AlarmSet"",""Idle"",""Off"",""SetAlarm"",""Stopped""]",3,6,1,2,5,0.166667,0.333333,0.222222
Qwen_2.5_7B,syntax_grounded_repair,case_45_alarm_clock,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair__syntax_grounded_original_rag\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Prepared"",""Ringing"",""Unprepared""]","[""AlarmSet"",""Idle"",""Off"",""Ringing"",""SetAlarm"",""Stopped""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""AlarmSet"",""Idle"",""Off"",""SetAlarm"",""Stopped""]",3,6,1,2,5,0.166667,0.333333,0.222222
DeepSeek_R1_14B,baseline_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time State"",""Alarm Off State"",""Alarm State"",""Light On State"",""Normal State""]",[],"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time State"",""Alarm Off State"",""Alarm State"",""Light On State"",""Normal State""]",11,5,0,11,5,0.0,0.0,0.0
DeepSeek_R1_14B,few_shot,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time State"",""Alarm Off State"",""Alarm State"",""Light On State"",""Normal State""]",[],"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time State"",""Alarm Off State"",""Alarm State"",""Light On State"",""Normal State""]",11,5,0,11,5,0.0,0.0,0.0
DeepSeek_R1_14B,syntax_grounded_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair__syntax_grounded\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time State"",""Alarm Off State"",""Alarm State"",""Light On State"",""Normal State""]",[],"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time State"",""Alarm Off State"",""Alarm State"",""Light On State"",""Normal State""]",11,5,0,11,5,0.0,0.0,0.0
Llama_3.1_8B,baseline_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjust Time"",""Alarm On/Off"",""Alarm Stopped"",""Alarm Triggered"",""Increase Value"",""Light On/Off"",""Switch Mode""]","[{""ground_truth_state"":""Change Hour"",""candidate_state"":""Adjust Time"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""adjust time"",""similarity"":0.718374,""match_type"":""relaxed""}]","[""Change alarm hour"",""Change alarm minute"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Alarm On/Off"",""Alarm Stopped"",""Alarm Triggered"",""Increase Value"",""Light On/Off"",""Switch Mode""]",11,7,1,10,6,0.142857,0.090909,0.111111
Llama_3.1_8B,few_shot,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjust Time"",""Alarm On/Off"",""Alarm Stopped"",""Alarm Triggered"",""Increase Value"",""Light On/Off"",""Switch Mode""]","[{""ground_truth_state"":""Change Hour"",""candidate_state"":""Adjust Time"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""adjust time"",""similarity"":0.718374,""match_type"":""relaxed""}]","[""Change alarm hour"",""Change alarm minute"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Alarm On/Off"",""Alarm Stopped"",""Alarm Triggered"",""Increase Value"",""Light On/Off"",""Switch Mode""]",11,7,1,10,6,0.142857,0.090909,0.111111
Llama_3.1_8B,syntax_grounded_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair__syntax_grounded\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjust Time"",""Alarm On/Off"",""Alarm Stopped"",""Alarm Triggered"",""Increase Value"",""Light On/Off"",""Switch Mode""]","[{""ground_truth_state"":""Change Hour"",""candidate_state"":""Adjust Time"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""adjust time"",""similarity"":0.718374,""match_type"":""relaxed""}]","[""Change alarm hour"",""Change alarm minute"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Alarm On/Off"",""Alarm Stopped"",""Alarm Triggered"",""Increase Value"",""Light On/Off"",""Switch Mode""]",11,7,1,10,6,0.142857,0.090909,0.111111
Mistral,baseline_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag_validation_generator_critic_repair\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""AlarmHourAdjust"",""AlarmMinuteAdjust"",""AlarmOn"",""AlarmRinging"",""AlarmStopped"",""ChangeTime"",""HourAdjust"",""Idle"",""LightOff"",""LightOn"",""LightOnOff"",""MinuteAdjust""]","[{""ground_truth_state"":""Change alarm hour"",""candidate_state"":""AlarmHourAdjust"",""ground_truth_normalized"":""change alarm hour"",""candidate_normalized"":""alarm hour adjust"",""similarity"":0.874127,""match_type"":""strict""},{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""AlarmMinuteAdjust"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""alarm minute adjust"",""similarity"":0.884212,""match_type"":""strict""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""ChangeTime"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""change time"",""similarity"":0.835418,""match_type"":""strict""},{""ground_truth_state"":""Change minutes"",""candidate_state"":""MinuteAdjust"",""ground_truth_normalized"":""change minutes"",""candidate_normalized"":""minute adjust"",""similarity"":0.743474,""match_type"":""relaxed""},{""ground_truth_state"":""Ringing"",""candidate_state"":""AlarmRinging"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""alarm ringing"",""similarity"":0.714544,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""LightOn"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Display"",""Prepared"",""TurnedOff"",""Unprepared"",""Watch""]","[""AlarmOn"",""AlarmStopped"",""HourAdjust"",""Idle"",""LightOff"",""LightOnOff""]",11,12,6,5,6,0.5,0.545455,0.521739
Mistral,rag,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""AlarmHourAdjust"",""AlarmMinuteAdjust"",""AlarmOn"",""AlarmRinging"",""AlarmStopped"",""ChangeTime"",""HourAdjust"",""Idle"",""LightOff"",""LightOn"",""LightOnOff"",""MinuteAdjust""]","[{""ground_truth_state"":""Change alarm hour"",""candidate_state"":""AlarmHourAdjust"",""ground_truth_normalized"":""change alarm hour"",""candidate_normalized"":""alarm hour adjust"",""similarity"":0.874127,""match_type"":""strict""},{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""AlarmMinuteAdjust"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""alarm minute adjust"",""similarity"":0.884212,""match_type"":""strict""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""ChangeTime"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""change time"",""similarity"":0.835418,""match_type"":""strict""},{""ground_truth_state"":""Change minutes"",""candidate_state"":""MinuteAdjust"",""ground_truth_normalized"":""change minutes"",""candidate_normalized"":""minute adjust"",""similarity"":0.743474,""match_type"":""relaxed""},{""ground_truth_state"":""Ringing"",""candidate_state"":""AlarmRinging"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""alarm ringing"",""similarity"":0.714544,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""LightOn"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Display"",""Prepared"",""TurnedOff"",""Unprepared"",""Watch""]","[""AlarmOn"",""AlarmStopped"",""HourAdjust"",""Idle"",""LightOff"",""LightOnOff""]",11,12,6,5,6,0.5,0.545455,0.521739
Mistral,syntax_grounded_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__mistral__rag_validation_generator_critic_repair__syntax_grounded\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""AlarmHourAdjust"",""AlarmMinuteAdjust"",""AlarmOn"",""AlarmRinging"",""AlarmStopped"",""ChangeTime"",""HourAdjust"",""Idle"",""LightOff"",""LightOn"",""LightOnOff"",""MinuteAdjust"",""TerminalState""]","[{""ground_truth_state"":""Change alarm hour"",""candidate_state"":""AlarmHourAdjust"",""ground_truth_normalized"":""change alarm hour"",""candidate_normalized"":""alarm hour adjust"",""similarity"":0.874127,""match_type"":""strict""},{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""AlarmMinuteAdjust"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""alarm minute adjust"",""similarity"":0.884212,""match_type"":""strict""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""ChangeTime"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""change time"",""similarity"":0.835418,""match_type"":""strict""},{""ground_truth_state"":""Change minutes"",""candidate_state"":""MinuteAdjust"",""ground_truth_normalized"":""change minutes"",""candidate_normalized"":""minute adjust"",""similarity"":0.743474,""match_type"":""relaxed""},{""ground_truth_state"":""Ringing"",""candidate_state"":""AlarmRinging"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""alarm ringing"",""similarity"":0.714544,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""LightOn"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Display"",""Prepared"",""TurnedOff"",""Unprepared"",""Watch""]","[""AlarmOn"",""AlarmStopped"",""HourAdjust"",""Idle"",""LightOff"",""LightOnOff"",""TerminalState""]",11,13,6,5,7,0.461538,0.545455,0.5
Qwen_2.5_7B,baseline_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time"",""Alarm Settings"",""Alarm Triggered"",""Idle"",""Light On""]","[{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""Alarm Settings"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""alarm settings"",""similarity"":0.771785,""match_type"":""relaxed""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""Adjusting Time"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""adjusting time"",""similarity"":0.667261,""match_type"":""relaxed""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""Light On"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Change alarm hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""Unprepared"",""Watch""]","[""Alarm Triggered"",""Idle""]",11,5,3,8,2,0.6,0.272727,0.375
Qwen_2.5_7B,rag,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time"",""Alarm Settings"",""Alarm Triggered"",""Idle"",""Light On""]","[{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""Alarm Settings"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""alarm settings"",""similarity"":0.771785,""match_type"":""relaxed""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""Adjusting Time"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""adjusting time"",""similarity"":0.667261,""match_type"":""relaxed""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""Light On"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Change alarm hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""Unprepared"",""Watch""]","[""Alarm Triggered"",""Idle""]",11,5,3,8,2,0.6,0.272727,0.375
Qwen_2.5_7B,syntax_grounded_repair,case_46_digital_watch,Code\untitled folder\results\plantuml_pipeline\runs\open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair__syntax_grounded_original_rag\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Watch""]","[""Adjusting Time"",""Alarm Settings"",""Alarm Triggered"",""Idle"",""Light On""]","[{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""Alarm Settings"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""alarm settings"",""similarity"":0.771785,""match_type"":""relaxed""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""Adjusting Time"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""adjusting time"",""similarity"":0.667261,""match_type"":""relaxed""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""Light On"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Change alarm hour"",""Change minutes"",""Display"",""Prepared"",""Ringing"",""TurnedOff"",""Unprepared"",""Watch""]","[""Alarm Triggered"",""Idle""]",11,5,3,8,2,0.6,0.272727,0.375
DeepSeek_R1_14B,baseline_repair,case_47_safehome_security_function,Code\untitled folder\results\plantuml_pipeline\runs\open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair\case_47_safehome_security_function\run_01.puml,dataset\case_47_safehome_security_function\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.650000,"[""ActingOnAlarm"",""Idle"",""MonitoringSystemStatus"",""Resetting""]","[""Monitoring"",""Normal"",""PowerOnCheck"",""ReadyToUse"",""StartupProblem""]","[{""ground_truth_state"":""MonitoringSystemStatus"",""candidate_state"":""Monitoring"",""ground_truth_normalized"":""monitoring system status"",""candidate_normalized"":""monitoring"",""similarity"":0.728893,""match_type"":""relaxed_lexical""}]","[""ActingOnAlarm"",""Idle"",""Resetting""]","[""Normal"",""PowerOnCheck"",""ReadyToUse"",""StartupProblem""]",4,5,1,3,4,0.2,0.25,0.222222
