llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
DeepSeek_R1_14B,baseline_repair,case_18_digidoclocker,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_18_digidoclocker/run_01.puml,dataset/case_18_digidoclocker/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""LoggedIn"",""LoggedOut""]","[{""ground_truth_state"":""Login"",""candidate_state"":""LoggedIn"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""LoggedOut""]",9,2,1,8,1,0.5,0.111111,0.181818
Llama_3.1_8B,baseline_repair,case_18_digidoclocker,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_18_digidoclocker/run_01.puml,dataset/case_18_digidoclocker/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""Certificate Application"",""Citizen Login"",""Citizen Profile"",""Citizen Registration"",""Document Upload"",""EndSession"",""Initial"",""Multiple Certificate Request"",""Reapply for Certificate"",""Registrar Request""]","[{""ground_truth_state"":""Apply for a Certificate"",""candidate_state"":""Certificate Application"",""ground_truth_normalized"":""apply for a certificate"",""candidate_normalized"":""apply certificate"",""similarity"":0.960818,""match_type"":""strict""},{""ground_truth_state"":""Upload a Document"",""candidate_state"":""Document Upload"",""ground_truth_normalized"":""upload a document"",""candidate_normalized"":""document upload"",""similarity"":0.958088,""match_type"":""strict""}]","[""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""validate the Type of User"",""View Profile""]","[""Citizen Login"",""Citizen Profile"",""Citizen Registration"",""EndSession"",""Initial"",""Multiple Certificate Request"",""Reapply for Certificate"",""Registrar Request""]",9,10,2,7,8,0.2,0.222222,0.210526
Mistral,baseline_repair,case_18_digidoclocker,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_18_digidoclocker/run_01.puml,dataset/case_18_digidoclocker/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""Citizen"",""Login"",""LoggedOut"",""Registration"",""RegisteredCitizen""]","[{""ground_truth_state"":""Login"",""candidate_state"":""Login"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Registration"",""candidate_state"":""Registration"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Registrar asks a Certificate for verification"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""Citizen"",""LoggedOut"",""RegisteredCitizen""]",9,5,2,7,3,0.4,0.222222,0.285714
Qwen_2.5_7B,baseline_repair,case_18_digidoclocker,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_18_digidoclocker/run_01.puml,dataset/case_18_digidoclocker/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Registration"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""CitizenActions"",""CitizenLogin"",""RegistrarRequest"",""Registration""]","[{""ground_truth_state"":""Registration"",""candidate_state"":""Registration"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Apply for a Certificate"",""Certificate Sent to User"",""Digitlocker provides the Certificate"",""Login"",""Registrar asks a Certificate for verification"",""Upload a Document"",""validate the Type of User"",""View Profile""]","[""CitizenActions"",""CitizenLogin"",""RegistrarRequest""]",9,4,1,8,3,0.25,0.111111,0.153846
DeepSeek_R1_14B,baseline_repair,case_28_ott_based_system_mini_reel,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_28_ott_based_system_mini_reel/run_01.puml,dataset/case_28_ott_based_system_mini_reel/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Discussion State"",""Account Creation"",""Updation"",""View"",""Show Likes""]","[""AccountCreated"",""AddToLikes"",""BackToListMenu"",""BackToMenu"",""ContinueWatching"",""RemoveFromLikes"",""DiscussionOption"",""FinalState"",""InitialState"",""LikesList"",""LoggedIn"",""Login"",""ExitDiscussion"",""PauseVideo"",""PostComment"",""CreateAccount"",""UploadComplete"",""UploadFailed"",""UploadingVideo"",""ViewComments"",""ViewVideo"",""WatchingVideo""]","[{""ground_truth_state"":""Account Creation"",""candidate_state"":""CreateAccount"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Discussion State"",""Updation"",""View"",""Show Likes""]","[""AccountCreated"",""AddToLikes"",""BackToListMenu"",""BackToMenu"",""ContinueWatching"",""RemoveFromLikes"",""DiscussionOption"",""FinalState"",""InitialState"",""LikesList"",""LoggedIn"",""Login"",""ExitDiscussion"",""PauseVideo"",""PostComment"",""UploadComplete"",""UploadFailed"",""UploadingVideo"",""ViewComments"",""ViewVideo"",""WatchingVideo""]",5,22,1,4,21,0.045455,0.2,0.074074
Llama_3.1_8B,baseline_repair,case_28_ott_based_system_mini_reel,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_28_ott_based_system_mini_reel/run_01.puml,dataset/case_28_ott_based_system_mini_reel/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Discussion State"",""Account Creation"",""Updation"",""View"",""Show Likes""]","[""Enter discussion option"",""Create account"",""Save to likes list"",""Upload video"",""View saved videos"",""Watch videos""]","[{""ground_truth_state"":""Account Creation"",""candidate_state"":""Create account"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Discussion State"",""Updation"",""View"",""Show Likes""]","[""Enter discussion option"",""Save to likes list"",""Upload video"",""View saved videos"",""Watch videos""]",5,6,1,4,5,0.166667,0.2,0.181818
Mistral,baseline_repair,case_28_ott_based_system_mini_reel,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_28_ott_based_system_mini_reel/run_01.puml,dataset/case_28_ott_based_system_mini_reel/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Discussion State"",""Account Creation"",""Updation"",""View"",""Show Likes""]","[""AccountCreation_Admin"",""ArticleApproval"",""ArticleRejection"",""ArticleReview"",""BlogsNewsUpdates"",""CaseCategorySelection"",""CaseDetailsEntry"",""EnterDiscussion"",""IncorrectDetails"",""SignIn"",""LoginAttemptInvalid"",""LoggedOut"",""NewCase"",""ProvideFeedback"",""PublishedArticles"",""ReadArticle"",""AccountCreation"",""SaveVideo"",""SearchArticles"",""SetReminder"",""Start"",""UploadDocuments"",""UserProfileManagement"",""ViewSavedVideos"",""WatchVideos""]","[{""ground_truth_state"":""Account Creation"",""candidate_state"":""AccountCreation"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Discussion State"",""Updation"",""View"",""Show Likes""]","[""AccountCreation_Admin"",""ArticleApproval"",""ArticleRejection"",""ArticleReview"",""BlogsNewsUpdates"",""CaseCategorySelection"",""CaseDetailsEntry"",""EnterDiscussion"",""IncorrectDetails"",""SignIn"",""LoginAttemptInvalid"",""LoggedOut"",""NewCase"",""ProvideFeedback"",""PublishedArticles"",""ReadArticle"",""SaveVideo"",""SearchArticles"",""SetReminder"",""Start"",""UploadDocuments"",""UserProfileManagement"",""ViewSavedVideos"",""WatchVideos""]",5,25,1,4,24,0.04,0.2,0.066667
Qwen_2.5_7B,baseline_repair,case_28_ott_based_system_mini_reel,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_28_ott_based_system_mini_reel/run_01.puml,dataset/case_28_ott_based_system_mini_reel/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Discussion State"",""Account Creation"",""Updation"",""View"",""Show Likes""]","[""AccountCreated"",""EnterDiscussion"",""CreateAccount"",""VideoSaved"",""ViewLikesList"",""WatchVideos""]","[{""ground_truth_state"":""Account Creation"",""candidate_state"":""CreateAccount"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Show Likes"",""candidate_state"":""ViewLikesList"",""ground_truth_normalized"":""view likes"",""candidate_normalized"":""view likes list"",""similarity"":0.81801,""match_type"":""strict""}]","[""Discussion State"",""Updation"",""View""]","[""AccountCreated"",""EnterDiscussion"",""VideoSaved"",""WatchVideos""]",5,6,2,3,4,0.333333,0.4,0.363636
DeepSeek_R1_14B,baseline_repair,case_32_e_visa_processing_and_follow_up_system,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_32_e_visa_processing_and_follow_up_system/run_01.puml,dataset/case_32_e_visa_processing_and_follow_up_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for Visa"",""Accept Application"",""Accept Visa"",""Cancel Application"",""Check Status"",""Give Feedback"",""Login"",""Log Out"",""Make Payment"",""Modify Details"",""Register"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View Details"",""View purpose of application"",""View Status""]","[""ApplicationProcessing"",""Approved"",""CancelApplication"",""CheckStatus"",""GiveFeedback"",""LoggedInMenu"",""Login"",""Logout"",""ModifyDetails"",""Create User Account"",""Rejected"",""ViewDetails"",""ViewPurpose"",""ViewStatus""]","[{""ground_truth_state"":""Cancel Application"",""candidate_state"":""CancelApplication"",""ground_truth_normalized"":""cancel application"",""candidate_normalized"":""cancel application"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Check Status"",""candidate_state"":""CheckStatus"",""ground_truth_normalized"":""check status"",""candidate_normalized"":""check status"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Give Feedback"",""candidate_state"":""GiveFeedback"",""ground_truth_normalized"":""give feedback"",""candidate_normalized"":""give feedback"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Login"",""candidate_state"":""Login"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Log Out"",""candidate_state"":""Logout"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Modify Details"",""candidate_state"":""ModifyDetails"",""ground_truth_normalized"":""modify details"",""candidate_normalized"":""modify details"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""View Details"",""candidate_state"":""ViewDetails"",""ground_truth_normalized"":""view details"",""candidate_normalized"":""view details"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""View Status"",""candidate_state"":""ViewStatus"",""ground_truth_normalized"":""view status"",""candidate_normalized"":""view status"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Apply for Visa"",""Accept Application"",""Accept Visa"",""Make Payment"",""Register"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View purpose of application""]","[""ApplicationProcessing"",""Approved"",""LoggedInMenu"",""Create User Account"",""Rejected"",""ViewPurpose""]",17,14,8,9,6,0.571429,0.470588,0.516129
Llama_3.1_8B,baseline_repair,case_32_e_visa_processing_and_follow_up_system,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_32_e_visa_processing_and_follow_up_system/run_01.puml,dataset/case_32_e_visa_processing_and_follow_up_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for Visa"",""Accept Application"",""Accept Visa"",""Cancel Application"",""Check Status"",""Give Feedback"",""Login"",""Log Out"",""Make Payment"",""Modify Details"",""Register"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View Details"",""View purpose of application"",""View Status""]","[""ApplyVisa"",""CancelApplication"",""CheckStatus"",""GiveFeedback"",""Login"",""Logout"",""ModifyDetails"",""CreateAccount"",""ViewDetails"",""ViewStatus""]","[{""ground_truth_state"":""Apply for Visa"",""candidate_state"":""ApplyVisa"",""ground_truth_normalized"":""apply for visa"",""candidate_normalized"":""apply visa"",""similarity"":0.988276,""match_type"":""strict""},{""ground_truth_state"":""Cancel Application"",""candidate_state"":""CancelApplication"",""ground_truth_normalized"":""cancel application"",""candidate_normalized"":""cancel application"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Check Status"",""candidate_state"":""CheckStatus"",""ground_truth_normalized"":""check status"",""candidate_normalized"":""check status"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Give Feedback"",""candidate_state"":""GiveFeedback"",""ground_truth_normalized"":""give feedback"",""candidate_normalized"":""give feedback"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Login"",""candidate_state"":""Login"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Log Out"",""candidate_state"":""Logout"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Modify Details"",""candidate_state"":""ModifyDetails"",""ground_truth_normalized"":""modify details"",""candidate_normalized"":""modify details"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Register"",""candidate_state"":""CreateAccount"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""registration"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""View Details"",""candidate_state"":""ViewDetails"",""ground_truth_normalized"":""view details"",""candidate_normalized"":""view details"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""View Status"",""candidate_state"":""ViewStatus"",""ground_truth_normalized"":""view status"",""candidate_normalized"":""view status"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Accept Application"",""Accept Visa"",""Make Payment"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View purpose of application""]",[],17,10,10,7,0,1.0,0.588235,0.740741
Mistral,baseline_repair,case_32_e_visa_processing_and_follow_up_system,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_32_e_visa_processing_and_follow_up_system/run_01.puml,dataset/case_32_e_visa_processing_and_follow_up_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for Visa"",""Accept Application"",""Accept Visa"",""Cancel Application"",""Check Status"",""Give Feedback"",""Login"",""Log Out"",""Make Payment"",""Modify Details"",""Register"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View Details"",""View purpose of application"",""View Status""]","[""CancellationRequest"",""DetailsModification"",""FeedbackGiven"",""LoggedOut"",""Logout"",""StatusCheck"",""StatusView""]","[{""ground_truth_state"":""Check Status"",""candidate_state"":""StatusCheck"",""ground_truth_normalized"":""check status"",""candidate_normalized"":""status check"",""similarity"":0.959944,""match_type"":""strict""},{""ground_truth_state"":""Give Feedback"",""candidate_state"":""FeedbackGiven"",""ground_truth_normalized"":""give feedback"",""candidate_normalized"":""feedback given"",""similarity"":0.842691,""match_type"":""strict""},{""ground_truth_state"":""Log Out"",""candidate_state"":""LoggedOut"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Modify Details"",""candidate_state"":""DetailsModification"",""ground_truth_normalized"":""modify details"",""candidate_normalized"":""details modification"",""similarity"":0.906875,""match_type"":""strict""},{""ground_truth_state"":""View Status"",""candidate_state"":""StatusView"",""ground_truth_normalized"":""view status"",""candidate_normalized"":""status view"",""similarity"":0.943659,""match_type"":""strict""}]","[""Apply for Visa"",""Accept Application"",""Accept Visa"",""Cancel Application"",""Login"",""Make Payment"",""Register"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View Details"",""View purpose of application""]","[""CancellationRequest"",""Logout""]",17,7,5,12,2,0.714286,0.294118,0.416667
Qwen_2.5_7B,baseline_repair,case_32_e_visa_processing_and_follow_up_system,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_32_e_visa_processing_and_follow_up_system/run_01.puml,dataset/case_32_e_visa_processing_and_follow_up_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""Apply for Visa"",""Accept Application"",""Accept Visa"",""Cancel Application"",""Check Status"",""Give Feedback"",""Login"",""Log Out"",""Make Payment"",""Modify Details"",""Register"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View Details"",""View purpose of application"",""View Status""]","[""AccountCreated"",""ApplicationCancelled"",""DetailsModified"",""DetailsViewed"",""FeedbackGiven"",""LoggedIn"",""LoggedOut"",""StatusChecked"",""VisaApplied"",""VisaStatusViewed""]","[{""ground_truth_state"":""Apply for Visa"",""candidate_state"":""VisaApplied"",""ground_truth_normalized"":""apply for visa"",""candidate_normalized"":""visa applied"",""similarity"":0.891979,""match_type"":""strict""},{""ground_truth_state"":""Check Status"",""candidate_state"":""StatusChecked"",""ground_truth_normalized"":""check status"",""candidate_normalized"":""status checked"",""similarity"":0.846707,""match_type"":""strict""},{""ground_truth_state"":""Give Feedback"",""candidate_state"":""FeedbackGiven"",""ground_truth_normalized"":""give feedback"",""candidate_normalized"":""feedback given"",""similarity"":0.842691,""match_type"":""strict""},{""ground_truth_state"":""Login"",""candidate_state"":""LoggedIn"",""ground_truth_normalized"":""login"",""candidate_normalized"":""login"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Log Out"",""candidate_state"":""LoggedOut"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Register"",""candidate_state"":""AccountCreated"",""ground_truth_normalized"":""registration"",""candidate_normalized"":""account registration"",""similarity"":0.829525,""match_type"":""strict""},{""ground_truth_state"":""View Details"",""candidate_state"":""DetailsViewed"",""ground_truth_normalized"":""view details"",""candidate_normalized"":""details viewed"",""similarity"":0.867074,""match_type"":""strict""}]","[""Accept Application"",""Accept Visa"",""Cancel Application"",""Make Payment"",""Modify Details"",""Reject Visa"",""Update Status"",""Verify Document Proofs"",""View purpose of application"",""View Status""]","[""ApplicationCancelled"",""DetailsModified"",""VisaStatusViewed""]",17,10,7,10,3,0.7,0.411765,0.518519
DeepSeek_R1_14B,baseline_repair,case_33_farm_management_system,results/plantuml_pipeline_run2/runs/open_source__deepseek_r1_14b__few_shot_validation_generator_critic_repair/case_33_farm_management_system/run_01.puml,dataset/case_33_farm_management_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""labour availability"",""labour availability view"",""logout"",""market conditions"",""market conditions report"",""pest control techniques"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""user login"",""weather insights"",""weather insights view""]","[""EndSession"",""LabourAvailability"",""Login"",""MainMenu"",""MarketConditions"",""PestControlPhoto"",""PestControlTechniques"",""SoilInfo"",""Start"",""WeatherInsights""]","[{""ground_truth_state"":""labour availability"",""candidate_state"":""LabourAvailability"",""ground_truth_normalized"":""labour availability"",""candidate_normalized"":""labour availability"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""market conditions"",""candidate_state"":""MarketConditions"",""ground_truth_normalized"":""market conditions"",""candidate_normalized"":""market conditions"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""pest control techniques"",""candidate_state"":""PestControlTechniques"",""ground_truth_normalized"":""pest control techniques"",""candidate_normalized"":""pest control techniques"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""user login"",""candidate_state"":""Login"",""ground_truth_normalized"":""user login"",""candidate_normalized"":""login"",""similarity"":0.843187,""match_type"":""strict""},{""ground_truth_state"":""weather insights"",""candidate_state"":""WeatherInsights"",""ground_truth_normalized"":""weather insights"",""candidate_normalized"":""weather insights"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""labour availability view"",""logout"",""market conditions report"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""weather insights view""]","[""EndSession"",""MainMenu"",""PestControlPhoto"",""SoilInfo"",""Start""]",13,10,5,8,5,0.5,0.384615,0.434783
Llama_3.1_8B,baseline_repair,case_33_farm_management_system,results/plantuml_pipeline_run2/runs/open_source__llama31_8b_instruct__few_shot_validation_generator_critic_repair/case_33_farm_management_system/run_01.puml,dataset/case_33_farm_management_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""labour availability"",""labour availability view"",""logout"",""market conditions"",""market conditions report"",""pest control techniques"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""user login"",""weather insights"",""weather insights view""]","[""Labour Availability"",""Login"",""Logout"",""Main Area"",""Market Conditions"",""Market Report"",""Pest Control Help"",""Pest Control Techniques"",""Soil Information"",""Weather Insights""]","[{""ground_truth_state"":""labour availability"",""candidate_state"":""Labour Availability"",""ground_truth_normalized"":""labour availability"",""candidate_normalized"":""labour availability"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""logout"",""candidate_state"":""Logout"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""market conditions"",""candidate_state"":""Market Conditions"",""ground_truth_normalized"":""market conditions"",""candidate_normalized"":""market conditions"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""market conditions report"",""candidate_state"":""Market Report"",""ground_truth_normalized"":""market conditions report"",""candidate_normalized"":""market report"",""similarity"":0.808552,""match_type"":""strict""},{""ground_truth_state"":""pest control techniques"",""candidate_state"":""Pest Control Techniques"",""ground_truth_normalized"":""pest control techniques"",""candidate_normalized"":""pest control techniques"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""user login"",""candidate_state"":""Login"",""ground_truth_normalized"":""user login"",""candidate_normalized"":""login"",""similarity"":0.843187,""match_type"":""strict""},{""ground_truth_state"":""weather insights"",""candidate_state"":""Weather Insights"",""ground_truth_normalized"":""weather insights"",""candidate_normalized"":""weather insights"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""labour availability view"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""weather insights view""]","[""Main Area"",""Pest Control Help"",""Soil Information""]",13,10,7,6,3,0.7,0.538462,0.608696
Mistral,baseline_repair,case_33_farm_management_system,results/plantuml_pipeline_run2/runs/open_source__mistral__rag_validation_generator_critic_repair/case_33_farm_management_system/run_01.puml,dataset/case_33_farm_management_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""labour availability"",""labour availability view"",""logout"",""market conditions"",""market conditions report"",""pest control techniques"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""user login"",""weather insights"",""weather insights view""]","[""Continue"",""CropSuggestions"",""Error"",""LabourAvailability"",""LabourDetails"",""LoggedOut"",""MainArea"",""MarketConditions"",""MarketReport"",""PestControlHelp"",""PestControlTechniques"",""SoilInfo"",""WeatherDetails"",""WeatherInsights""]","[{""ground_truth_state"":""labour availability"",""candidate_state"":""LabourAvailability"",""ground_truth_normalized"":""labour availability"",""candidate_normalized"":""labour availability"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""logout"",""candidate_state"":""LoggedOut"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""market conditions"",""candidate_state"":""MarketConditions"",""ground_truth_normalized"":""market conditions"",""candidate_normalized"":""market conditions"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""market conditions report"",""candidate_state"":""MarketReport"",""ground_truth_normalized"":""market conditions report"",""candidate_normalized"":""market report"",""similarity"":0.808552,""match_type"":""strict""},{""ground_truth_state"":""pest control techniques"",""candidate_state"":""PestControlTechniques"",""ground_truth_normalized"":""pest control techniques"",""candidate_normalized"":""pest control techniques"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""weather insights"",""candidate_state"":""WeatherInsights"",""ground_truth_normalized"":""weather insights"",""candidate_normalized"":""weather insights"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""labour availability view"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""user login"",""weather insights view""]","[""Continue"",""CropSuggestions"",""Error"",""LabourDetails"",""MainArea"",""PestControlHelp"",""SoilInfo"",""WeatherDetails""]",13,14,6,7,8,0.428571,0.461538,0.444444
Qwen_2.5_7B,baseline_repair,case_33_farm_management_system,results/plantuml_pipeline_run2/runs/open_source__qwen25_7b_instruct__rag_validation_generator_critic_repair/case_33_farm_management_system/run_01.puml,dataset/case_33_farm_management_system/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,,"[""labour availability"",""labour availability view"",""logout"",""market conditions"",""market conditions report"",""pest control techniques"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""user login"",""weather insights"",""weather insights view""]","[""ContinueUsage"",""LabourDetails"",""Logout"",""MainArea"",""MarketConditions"",""MarketReport"",""PestControlHelp"",""PestTechniques"",""PhotoRequired"",""SoilSuggestions"",""WeatherInsights""]","[{""ground_truth_state"":""logout"",""candidate_state"":""Logout"",""ground_truth_normalized"":""logout"",""candidate_normalized"":""logout"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""market conditions"",""candidate_state"":""MarketConditions"",""ground_truth_normalized"":""market conditions"",""candidate_normalized"":""market conditions"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""market conditions report"",""candidate_state"":""MarketReport"",""ground_truth_normalized"":""market conditions report"",""candidate_normalized"":""market report"",""similarity"":0.808552,""match_type"":""strict""},{""ground_truth_state"":""pest control techniques"",""candidate_state"":""PestTechniques"",""ground_truth_normalized"":""pest control techniques"",""candidate_normalized"":""pest techniques"",""similarity"":0.916597,""match_type"":""strict""},{""ground_truth_state"":""weather insights"",""candidate_state"":""WeatherInsights"",""ground_truth_normalized"":""weather insights"",""candidate_normalized"":""weather insights"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""labour availability"",""labour availability view"",""pestcontrol"",""soil condition"",""soil condition view"",""user home"",""user login"",""weather insights view""]","[""ContinueUsage"",""LabourDetails"",""MainArea"",""PestControlHelp"",""PhotoRequired"",""SoilSuggestions""]",13,11,5,8,6,0.454545,0.384615,0.416667
