llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Qwen_2.5_7B,rag,case_37_online_quiz_system,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_37_online_quiz_system\run_01.puml,dataset\case_37_online_quiz_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""answer quiz"",""answer quiz by student"",""edit quiz"",""feedback"",""new quiz"",""post quiz"",""quiz answer and result"",""Registration or login"",""Create quiz/edit quiz by teacher"",""s2"",""s3"",""save draft"",""select quiz"",""student profile"",""submit"",""Teacher profile"",""view result""]","[""AnswerQuiz"",""ContinueAs"",""EditQuiz"",""LoginDetails"",""CreateQuiz"",""SaveDraftOrPost"",""SelectQuiz"",""SubmitQuiz"",""ViewResult"",""ViewResults""]","[{""ground_truth_state"":""answer quiz"",""candidate_state"":""AnswerQuiz"",""ground_truth_normalized"":""answer quiz"",""candidate_normalized"":""answer quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""edit quiz"",""candidate_state"":""EditQuiz"",""ground_truth_normalized"":""edit quiz"",""candidate_normalized"":""edit quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""post quiz"",""candidate_state"":""SubmitQuiz"",""ground_truth_normalized"":""post quiz"",""candidate_normalized"":""submit quiz"",""similarity"":0.805518,""match_type"":""strict""},{""ground_truth_state"":""Registration or login"",""candidate_state"":""LoginDetails"",""ground_truth_normalized"":""registration or login"",""candidate_normalized"":""login details"",""similarity"":0.658407,""match_type"":""relaxed""},{""ground_truth_state"":""Create quiz/edit quiz by teacher"",""candidate_state"":""CreateQuiz"",""ground_truth_normalized"":""registration quiz/edit quiz by teacher"",""candidate_normalized"":""registration quiz"",""similarity"":0.714502,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""save draft"",""candidate_state"":""SaveDraftOrPost"",""ground_truth_normalized"":""save draft"",""candidate_normalized"":""save draft or post"",""similarity"":0.882984,""match_type"":""strict""},{""ground_truth_state"":""select quiz"",""candidate_state"":""SelectQuiz"",""ground_truth_normalized"":""select quiz"",""candidate_normalized"":""select quiz"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""view result"",""candidate_state"":""ViewResult"",""ground_truth_normalized"":""view result"",""candidate_normalized"":""view result"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""answer quiz by student"",""feedback"",""new quiz"",""quiz answer and result"",""s2"",""s3"",""student profile"",""submit"",""Teacher profile""]","[""ContinueAs"",""ViewResults""]",17,10,8,9,2,0.8,0.470588,0.592593
DeepSeek_R1_14B,few_shot,case_39_website_development,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_39_website_development\run_01.puml,dataset\case_39_website_development\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]",[],[],"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]",[],11,0,0,11,0,0.0,0.0,0.0
Llama_3.1_8B,few_shot,case_39_website_development,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_39_website_development\run_01.puml,dataset\case_39_website_development\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""Application Form"",""Career Opportunities"",""CheckApplications"",""Homepage"",""Photos"",""Project Details"",""Updates"",""Videos""]","[{""ground_truth_state"":""Career opportunities"",""candidate_state"":""Career Opportunities"",""ground_truth_normalized"":""career opportunities"",""candidate_normalized"":""career opportunities"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Employment/Internship application form"",""candidate_state"":""Application Form"",""ground_truth_normalized"":""employment/internship application form"",""candidate_normalized"":""application"",""similarity"":0.439868,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Homepage"",""candidate_state"":""Homepage"",""ground_truth_normalized"":""homepage"",""candidate_normalized"":""homepage"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Photos"",""candidate_state"":""Photos"",""ground_truth_normalized"":""photos"",""candidate_normalized"":""photos"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Updates"",""candidate_state"":""Updates"",""ground_truth_normalized"":""updates"",""candidate_normalized"":""updates"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Display Projects"",""candidate_state"":""Project Details"",""ground_truth_normalized"":""view projects"",""candidate_normalized"":""project details"",""similarity"":0.55976,""match_type"":""relaxed""}]","[""Available departments"",""History of the firm"",""News/blog"",""Verification"",""Walk-through""]","[""CheckApplications"",""Videos""]",11,8,6,5,2,0.75,0.545455,0.631579
Mistral,rag,case_39_website_development,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_39_website_development\run_01.puml,dataset\case_39_website_development\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""Alerts"",""Analysis"",""ApplicationForm"",""BlogsAndNewsUpdates"",""CareerOpportunities"",""CompletedRegistration"",""DetailsCheck"",""GovernmentOfficial"",""HealthPlanningResults"",""HealthWorker"",""HealthWorkerDashboard"",""Homepage"",""IncorrectDetails"",""SignIn"",""LoggedOut"",""Logout"",""MedicalInformation"",""NavigationBar"",""PasswordCheck"",""Patient"",""PatientDashboard"",""Photos"",""PlannedActivities"",""Projects"",""AccountCreation"",""Submitted"",""Updates"",""Videos""]","[{""ground_truth_state"":""Career opportunities"",""candidate_state"":""CareerOpportunities"",""ground_truth_normalized"":""career opportunities"",""candidate_normalized"":""career opportunities"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Employment/Internship application form"",""candidate_state"":""ApplicationForm"",""ground_truth_normalized"":""employment/internship application form"",""candidate_normalized"":""application"",""similarity"":0.439868,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Homepage"",""candidate_state"":""Homepage"",""ground_truth_normalized"":""homepage"",""candidate_normalized"":""homepage"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""News/blog"",""candidate_state"":""BlogsAndNewsUpdates"",""ground_truth_normalized"":""news/blog"",""candidate_normalized"":""blogs and news updates"",""similarity"":0.80386,""match_type"":""strict""},{""ground_truth_state"":""Photos"",""candidate_state"":""Photos"",""ground_truth_normalized"":""photos"",""candidate_normalized"":""photos"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Updates"",""candidate_state"":""Updates"",""ground_truth_normalized"":""updates"",""candidate_normalized"":""updates"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Verification"",""candidate_state"":""CompletedRegistration"",""ground_truth_normalized"":""verification"",""candidate_normalized"":""completed registration"",""similarity"":0.541897,""match_type"":""relaxed""},{""ground_truth_state"":""Display Projects"",""candidate_state"":""Projects"",""ground_truth_normalized"":""view projects"",""candidate_normalized"":""projects"",""similarity"":0.674986,""match_type"":""relaxed_lexical""}]","[""Available departments"",""History of the firm"",""Walk-through""]","[""Alerts"",""Analysis"",""DetailsCheck"",""GovernmentOfficial"",""HealthPlanningResults"",""HealthWorker"",""HealthWorkerDashboard"",""IncorrectDetails"",""SignIn"",""LoggedOut"",""Logout"",""MedicalInformation"",""NavigationBar"",""PasswordCheck"",""Patient"",""PatientDashboard"",""PlannedActivities"",""AccountCreation"",""Submitted"",""Videos""]",11,28,8,3,20,0.285714,0.727273,0.410256
Qwen_2.5_7B,rag,case_39_website_development,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_39_website_development\run_01.puml,dataset\case_39_website_development\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Available departments"",""Career opportunities"",""Employment/Internship application form"",""History of the firm"",""Homepage"",""News/blog"",""Photos"",""Updates"",""Verification"",""Display Projects"",""Walk-through""]","[""ApplicationForm"",""EmploymentUpdate"",""InternshipUpdate"",""OpportunityInfo"",""ProjectInfo"",""Submitted"",""ViewPhotos"",""ViewUpdates"",""ViewVideos""]","[{""ground_truth_state"":""Employment/Internship application form"",""candidate_state"":""InternshipUpdate"",""ground_truth_normalized"":""employment/internship application form"",""candidate_normalized"":""internship update"",""similarity"":0.615079,""match_type"":""relaxed""},{""ground_truth_state"":""Photos"",""candidate_state"":""ViewPhotos"",""ground_truth_normalized"":""photos"",""candidate_normalized"":""view photos"",""similarity"":0.671809,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Updates"",""candidate_state"":""ViewUpdates"",""ground_truth_normalized"":""updates"",""candidate_normalized"":""view updates"",""similarity"":0.677468,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Display Projects"",""candidate_state"":""ProjectInfo"",""ground_truth_normalized"":""view projects"",""candidate_normalized"":""project info"",""similarity"":0.587815,""match_type"":""relaxed""}]","[""Available departments"",""Career opportunities"",""History of the firm"",""Homepage"",""News/blog"",""Verification"",""Walk-through""]","[""ApplicationForm"",""EmploymentUpdate"",""OpportunityInfo"",""Submitted"",""ViewVideos""]",11,9,4,7,5,0.444444,0.363636,0.4
DeepSeek_R1_14B,few_shot,case_41_video_suggestion_system,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_41_video_suggestion_system\run_01.puml,dataset\case_41_video_suggestion_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""Adding Details"",""Gathering Suggestions"",""Idle"",""Processing Request"",""Sending Suggestions""]","[{""ground_truth_state"":""Request Suggestion"",""candidate_state"":""Sending Suggestions"",""ground_truth_normalized"":""request suggestion"",""candidate_normalized"":""sending suggestions"",""similarity"":0.588995,""match_type"":""relaxed""}]","[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""Adding Details"",""Gathering Suggestions"",""Idle"",""Processing Request""]",9,5,1,8,4,0.2,0.111111,0.142857
Llama_3.1_8B,few_shot,case_41_video_suggestion_system,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_41_video_suggestion_system\run_01.puml,dataset\case_41_video_suggestion_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""Add Additional Details"",""Gather Different Types of Videos"",""GatherVideos"",""Gathering Videos"",""Identify User"",""Idle"",""Receive Request"",""Receiving Request"",""Sending Suggestions"",""Send Suggested Videos"",""SendSuggestions""]","[{""ground_truth_state"":""Request Suggestion"",""candidate_state"":""Receive Request"",""ground_truth_normalized"":""request suggestion"",""candidate_normalized"":""receive request"",""similarity"":0.618368,""match_type"":""relaxed""},{""ground_truth_state"":""Retrieve Other Attributes of videos"",""candidate_state"":""Gather Different Types of Videos"",""ground_truth_normalized"":""retrieve other attributes of videos"",""candidate_normalized"":""gather different types of videos"",""similarity"":0.705995,""match_type"":""relaxed""},{""ground_truth_state"":""Similar Genre Videos"",""candidate_state"":""Gathering Videos"",""ground_truth_normalized"":""similar genre videos"",""candidate_normalized"":""gathering videos"",""similarity"":0.518061,""match_type"":""relaxed""},{""ground_truth_state"":""Suggest Videos"",""candidate_state"":""Send Suggested Videos"",""ground_truth_normalized"":""suggest videos"",""candidate_normalized"":""submit suggested videos"",""similarity"":0.696729,""match_type"":""relaxed""},{""ground_truth_state"":""Trending Videos"",""candidate_state"":""GatherVideos"",""ground_truth_normalized"":""trending videos"",""candidate_normalized"":""gather videos"",""similarity"":0.538151,""match_type"":""relaxed""}]","[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Retrieve Unique Id"",""Similar Tag Videos""]","[""Add Additional Details"",""Identify User"",""Idle"",""Receiving Request"",""Sending Suggestions"",""SendSuggestions""]",9,11,5,4,6,0.454545,0.555556,0.5
Mistral,rag,case_41_video_suggestion_system,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_41_video_suggestion_system\run_01.puml,dataset\case_41_video_suggestion_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]",[],[],"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]",[],9,0,0,9,0,0.0,0.0,0.0
Qwen_2.5_7B,rag,case_41_video_suggestion_system,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_41_video_suggestion_system\run_01.puml,dataset\case_41_video_suggestion_system\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Request Suggestion"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""AddDetails"",""IdentifyUser"",""SendSuggestions""]","[{""ground_truth_state"":""Request Suggestion"",""candidate_state"":""SendSuggestions"",""ground_truth_normalized"":""request suggestion"",""candidate_normalized"":""submit suggestions"",""similarity"":0.555284,""match_type"":""relaxed""}]","[""Other Videos watched by similar users"",""Paid Promotion Videos"",""Retrieve Other Attributes of videos"",""Retrieve Unique Id"",""Similar Genre Videos"",""Similar Tag Videos"",""Suggest Videos"",""Trending Videos""]","[""AddDetails"",""IdentifyUser""]",9,3,1,8,2,0.333333,0.111111,0.166667
DeepSeek_R1_14B,few_shot,case_45_alarm_clock,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Active"",""Off"",""Ringing""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Active"",""Off""]",3,3,1,2,2,0.333333,0.333333,0.333333
Llama_3.1_8B,few_shot,case_45_alarm_clock,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Ringing""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Activated"",""Off""]",3,3,1,2,2,0.333333,0.333333,0.333333
Mistral,rag,case_45_alarm_clock,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Active"",""ActiveAlarm"",""Off"",""Ringing"",""RingingAlarm"",""Stopped"",""StoppedAlarm""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Active"",""ActiveAlarm"",""Off"",""RingingAlarm"",""Stopped"",""StoppedAlarm""]",3,7,1,2,6,0.142857,0.333333,0.2
Qwen_2.5_7B,rag,case_45_alarm_clock,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_45_alarm_clock\run_01.puml,dataset\case_45_alarm_clock\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Prepared"",""Ringing"",""Unprepared""]","[""Activated"",""Off"",""Ringing"",""SetAlarmTime"",""StopRinging"",""TurnOffAlarm""]","[{""ground_truth_state"":""Ringing"",""candidate_state"":""Ringing"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""ringing"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Prepared"",""Unprepared""]","[""Activated"",""Off"",""SetAlarmTime"",""StopRinging"",""TurnOffAlarm""]",3,6,1,2,5,0.166667,0.333333,0.222222
DeepSeek_R1_14B,few_shot,case_46_digital_watch,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Display"",""Watch""]",[],[],"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Display"",""Watch""]",[],11,0,0,11,0,0.0,0.0,0.0
Llama_3.1_8B,few_shot,case_46_digital_watch,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Display"",""Watch""]","[""Adjusting Time"",""Alarm Stopped"",""Alarm Triggered"",""Idle"",""Light Off"",""Light On"",""Note"",""Setting Alarm""]","[{""ground_truth_state"":""Change alarm hour"",""candidate_state"":""Alarm Stopped"",""ground_truth_normalized"":""change alarm hour"",""candidate_normalized"":""alarm stopped"",""similarity"":0.563436,""match_type"":""relaxed""},{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""Setting Alarm"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""setting alarm"",""similarity"":0.804852,""match_type"":""strict""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""Adjusting Time"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""adjusting time"",""similarity"":0.667261,""match_type"":""relaxed""},{""ground_truth_state"":""TurnedOff"",""candidate_state"":""Light Off"",""ground_truth_normalized"":""turned off"",""candidate_normalized"":""light off"",""similarity"":0.631029,""match_type"":""relaxed""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""Light On"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Change minutes"",""Prepared"",""Ringing"",""Unprepared"",""Display"",""Watch""]","[""Alarm Triggered"",""Idle"",""Note""]",11,8,5,6,3,0.625,0.454545,0.526316
Mistral,rag,case_46_digital_watch,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Display"",""Watch""]","[""AccessDenied"",""AdminProfileManagement"",""AlarmHourAdjustment"",""AlarmMinuteAdjustment"",""AlarmRinging"",""AlarmStopped"",""ArticleReview"",""ContentCreation"",""CustomerDashboard"",""Editing"",""FeedbackProvided"",""FinePaid"",""HourAdjustment"",""LightOff"",""LightOn"",""Logout"",""MinuteAdjustment"",""NoViolation"",""ProductAddition"",""ProductExploration"",""ProductPromotion"",""ProductViewing"",""Publishing"",""Purchase"",""ReadingArticles"",""Registration"",""SearchingArticles"",""SellerWorkspace"",""StartLogin"",""StartWatch"",""StreetLightControl"",""TrafficMonitoring"",""TrafficRuleVerification"",""TrafficSignalManagement"",""VehicleNumberCapture"",""Verification"",""ViolationRecorded"",""WarningSent""]","[{""ground_truth_state"":""Change alarm hour"",""candidate_state"":""AlarmHourAdjustment"",""ground_truth_normalized"":""change alarm hour"",""candidate_normalized"":""alarm hour adjustment"",""similarity"":0.86584,""match_type"":""strict""},{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""AlarmMinuteAdjustment"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""alarm minute adjustment"",""similarity"":0.848153,""match_type"":""strict""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""HourAdjustment"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""hour adjustment"",""similarity"":0.812183,""match_type"":""strict""},{""ground_truth_state"":""Change minutes"",""candidate_state"":""MinuteAdjustment"",""ground_truth_normalized"":""change minutes"",""candidate_normalized"":""minute adjustment"",""similarity"":0.696034,""match_type"":""relaxed""},{""ground_truth_state"":""Ringing"",""candidate_state"":""AlarmRinging"",""ground_truth_normalized"":""ringing"",""candidate_normalized"":""alarm ringing"",""similarity"":0.714544,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""TurnedOff"",""candidate_state"":""LightOff"",""ground_truth_normalized"":""turned off"",""candidate_normalized"":""light off"",""similarity"":0.631029,""match_type"":""relaxed""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""LightOn"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""},{""ground_truth_state"":""Display"",""candidate_state"":""ProductViewing"",""ground_truth_normalized"":""view"",""candidate_normalized"":""product view"",""similarity"":0.69984,""match_type"":""relaxed""},{""ground_truth_state"":""Watch"",""candidate_state"":""StartWatch"",""ground_truth_normalized"":""watch"",""candidate_normalized"":""start watch"",""similarity"":0.730933,""match_type"":""relaxed_lexical""}]","[""Prepared"",""Unprepared""]","[""AccessDenied"",""AdminProfileManagement"",""AlarmStopped"",""ArticleReview"",""ContentCreation"",""CustomerDashboard"",""Editing"",""FeedbackProvided"",""FinePaid"",""Logout"",""NoViolation"",""ProductAddition"",""ProductExploration"",""ProductPromotion"",""Publishing"",""Purchase"",""ReadingArticles"",""Registration"",""SearchingArticles"",""SellerWorkspace"",""StartLogin"",""StreetLightControl"",""TrafficMonitoring"",""TrafficRuleVerification"",""TrafficSignalManagement"",""VehicleNumberCapture"",""Verification"",""ViolationRecorded"",""WarningSent""]",11,38,9,2,29,0.236842,0.818182,0.367347
Qwen_2.5_7B,rag,case_46_digital_watch,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_46_digital_watch\run_01.puml,dataset\case_46_digital_watch\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Change alarm hour"",""Change alarm minute"",""Change Hour"",""Change minutes"",""Prepared"",""Ringing"",""TurnedOff"",""TurnedOn"",""Unprepared"",""Display"",""Watch""]","[""AlarmSetting"",""Idle"",""IncreaseAlarmHour"",""IncreaseAlarmMinute"",""IncreaseHour"",""IncreaseMinute"",""LightOn"",""StopAlarm"",""TimeSetting""]","[{""ground_truth_state"":""Change alarm hour"",""candidate_state"":""IncreaseAlarmHour"",""ground_truth_normalized"":""change alarm hour"",""candidate_normalized"":""increase alarm hour"",""similarity"":0.870902,""match_type"":""strict""},{""ground_truth_state"":""Change alarm minute"",""candidate_state"":""IncreaseAlarmMinute"",""ground_truth_normalized"":""change alarm minute"",""candidate_normalized"":""increase alarm minute"",""similarity"":0.891612,""match_type"":""strict""},{""ground_truth_state"":""Change Hour"",""candidate_state"":""IncreaseHour"",""ground_truth_normalized"":""change hour"",""candidate_normalized"":""increase hour"",""similarity"":0.748121,""match_type"":""relaxed""},{""ground_truth_state"":""Change minutes"",""candidate_state"":""IncreaseMinute"",""ground_truth_normalized"":""change minutes"",""candidate_normalized"":""increase minute"",""similarity"":0.733149,""match_type"":""relaxed""},{""ground_truth_state"":""TurnedOn"",""candidate_state"":""LightOn"",""ground_truth_normalized"":""turned on"",""candidate_normalized"":""light on"",""similarity"":0.673144,""match_type"":""relaxed""}]","[""Prepared"",""Ringing"",""TurnedOff"",""Unprepared"",""Display"",""Watch""]","[""AlarmSetting"",""Idle"",""StopAlarm"",""TimeSetting""]",11,9,5,6,4,0.555556,0.454545,0.5
DeepSeek_R1_14B,few_shot,case_47_safehome_security_function,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_47_safehome_security_function\run_01.puml,dataset\case_47_safehome_security_function\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""ActingOnAlarm"",""Idle"",""MonitoringSystemStatus"",""Resetting""]",[],[],"[""ActingOnAlarm"",""Idle"",""MonitoringSystemStatus"",""Resetting""]",[],4,0,0,4,0,0.0,0.0,0.0
Llama_3.1_8B,few_shot,case_47_safehome_security_function,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_47_safehome_security_function\run_01.puml,dataset\case_47_safehome_security_function\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""ActingOnAlarm"",""Idle"",""MonitoringSystemStatus"",""Resetting""]","[""Activate"",""Alarm triggered"",""Enter password"",""False alarm or time ends"",""Monitoring"",""Normal"",""Problem during startup"",""Ready to use"",""Reset"",""Startup"",""Turn off""]","[{""ground_truth_state"":""ActingOnAlarm"",""candidate_state"":""Alarm triggered"",""ground_truth_normalized"":""acting on alarm"",""candidate_normalized"":""alarm triggered"",""similarity"":0.816991,""match_type"":""strict""},{""ground_truth_state"":""MonitoringSystemStatus"",""candidate_state"":""Monitoring"",""ground_truth_normalized"":""monitoring system status"",""candidate_normalized"":""monitoring"",""similarity"":0.728893,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Resetting"",""candidate_state"":""Reset"",""ground_truth_normalized"":""resetting"",""candidate_normalized"":""reset"",""similarity"":0.963797,""match_type"":""strict""}]","[""Idle""]","[""Activate"",""Enter password"",""False alarm or time ends"",""Normal"",""Problem during startup"",""Ready to use"",""Startup"",""Turn off""]",4,11,3,1,8,0.272727,0.75,0.4
